X,y,weights
11.490142459033699,35.13755814989141,0.2533542366911774
9.585207096486446,30.855980750923607,0.29624695437386717
11.943065614302078,39.27967527561096,0.24492277030272827
14.569089569224076,46.55550589437623,0.20530816581026703
9.297539875829992,23.712334240309268,0.3040195677100315
9.297589129152458,25.15920673407504,0.3040182020018537
14.737638446522174,44.37873481650852,0.20319869146138828
12.302304187458727,37.90887876071234,0.23862411684744228
8.591576842195144,28.06398748092885,0.32494191919442733
11.627680130757893,49.43506489313143,0.2507331412461033
8.609746921562614,58.28437940435006,0.32436737824092354
8.602810739289229,30.005526553667423,0.3245864615662069
10.725886814698102,35.361472399366995,0.26897873294198926
4.260159266026607,16.808602933237133,0.5624145826429894
4.825246502460901,16.449106087821786,0.5134593218506174
8.313137412277081,28.05515276743414,0.33400789303732803
6.961506638996728,20.403345631686822,0.3863312911373009
10.942741997785822,31.461012216945246,0.26435286713566675
7.275927773436367,21.88769662431735,0.3727479039399363
5.763088895994125,19.59021369274839,0.4486464332804481
14.396946306764661,52.14689958111581,0.2075083195073583
9.322671098540393,22.150675376769446,0.3033243134892876
10.202584614063772,32.950079928214535,0.28083770867206703
5.725755441359629,15.737825665354894,0.4509122023367928
8.366851826424451,24.496588435197946,0.33221978268426977
10.332767769129598,34.75195681046333,0.27779087015880166
6.547019267733091,21.525940935944934,0.4058267335707337
11.127094055037016,28.681212495224578,0.26054366701407633
8.198083930243586,23.378322017740647,0.33790345742520544
9.12491875062017,30.012478023657746,0.3088826344267942
8.19488016331181,-6.6735630142401305,0.33801323370490033
15.556834553526814,45.01053881835299,0.19353401440963747
9.959508325786198,60.05771867010043,0.28670937221374765
6.8268672131323,20.406851144287113,0.3924554114349668
12.467634736309567,45.260032425669976,0.23583290311266744
6.337469050086933,22.365864791636866,0.41645137605004295
10.626590785014265,24.097797204292156,0.2711513483253006
4.1209896283606735,15.626214117484771,0.5759383701131802
6.015441853304709,18.513430001442078,0.433908649515635
10.59058370760737,34.611005912610835,0.271947886479455
12.215399739986232,32.23795169409387,0.24011795043249848
10.514104843569912,30.865988595703,0.2736553534833191
9.653055152835279,30.847532538221998,0.29447131179412644
9.096688913232134,60.53725158307954,0.30969276343137164
5.564434028897718,16.30724581706096,0.460971776451409
7.840467374815874,23.647124011185248,0.3506138988667855
8.618083687120638,25.079801030703916,0.324104447718155
13.171366678656748,35.02018041512088,0.22464792036499356
11.030854868705385,39.3022051424684,0.26251842330391156
4.710879533911799,17.55203570639234,0.5226670616719309
10.972251908184385,27.649766881107908,0.26373564427940915
8.84475315875105,30.006292577058048,0.3171154219597417
7.969233999082124,31.057750891190395,0.34592856951938133
11.835028866522604,38.76958164527347,0.24688257301755032
13.092998567487854,31.00487879942664,0.225840713895045
12.793840357348596,34.88391982978651,0.23051289472751582
7.4823474303320845,27.183164964896203,0.36433798199379785
9.072362872446357,-4.598997807446633,0.3103942792216815
10.993790294210692,34.170162766060685,0.26328696852205374
12.926635381367078,40.7079290689338,0.22841529095757024
8.56247728646413,23.561681647665637,0.3258663040237216
9.443023070008548,58.409165203827854,0.30003838201973915
6.680995077981915,13.585386681292752,0.3993134167744909
6.411380127757988,18.54593492869636,0.4126410032229511
12.437577467182594,35.02525880765124,0.23633548183794922
14.068720085712469,34.28149492888182,0.21183675913331748
9.783969635258998,35.06756852908951,0.2911046378071377
13.010598693676073,31.229327382049856,0.22710860991447623
11.084908075142902,31.028892139305913,0.2614056225074757
8.064640736184627,25.543284864740727,0.3425370502998045
11.084186816525241,38.223706402749144,0.26142040905162245
14.614109699397908,34.522189075740116,0.2047404410198329
9.892521882670145,33.76487344414934,0.2883708764768421
14.693930967442018,41.785053116777064,0.20374153853548585
2.140764687730767,9.230803675543228,0.8754808749167503
12.465707513125672,38.12345454523535,0.23586506350076794
10.261141204714514,31.365156752907076,0.2794590061541082
9.102977948602396,25.81820813377994,0.30951191542638057
10.275282329606506,30.938277705651565,0.2791280832277542
4.037293256197321,14.43388914622309,0.5843893327461617
9.340984336487464,28.72732863701775,0.3028196780928284
11.07133771453524,35.208611316231284,0.2616841095024662
14.433682134224549,48.74483251876711,0.20703485213617362
8.445189345179058,22.35798973493722,0.329646044151384
7.574519191320437,29.84982533524749,0.36070406813129424
8.49472886924639,20.286041297582486,0.3280389314196512
12.746206353106222,36.20921809245295,0.23127473119067685
10.986253328979053,34.69881248616097,0.26344380067845535
8.410719388698883,-3.1237024693775517,0.3307736068678793
11.539802299340069,31.382407183252777,0.25240155729084635
10.29123264804412,29.981470145633303,0.2787557618278837
12.905934971598668,35.10954556057398,0.22873975533514415
7.893840718367943,23.04421396254658,0.34865653035853666
9.017013560206696,30.265597037912837,0.3120023496162663
