X1,X2,y
5.993428306022466,11.07336208104485,0.8471475141107532
4.72347139765763,11.682353579104703,0.008497056682494675
6.295377076201385,13.249153729525831,2.1765235532112714
8.046059712816051,13.161406156104709,4.926576150597893
4.531693250553328,5.866991896128727,4.015547341321017
4.531726086101639,7.186524880254631,4.701296611495464
8.158425631014783,11.54510580162598,4.554633741310097
6.534869458305818,11.541357852736626,3.5097844630111488
4.061051228130096,11.545143058918143,0.19042014852029282
6.085120087171929,21.558194471964164,-3.1913977485288973
4.0731646143750755,11.7126715320795,0.9782991662402987
4.068540492859486,13.406696920541798,-2.9688402428468326
5.483924543132068,12.862005290479607,-1.0786881447410561
1.1734395106844042,11.954173753917393,-2.691247128867805
1.5501643349739345,9.054192266078964,-1.5142170658249856
3.8754249415180544,12.276907661479802,-1.9034277555936105
2.9743377593311524,7.681524356387285,3.411167552809414
5.628494665190548,9.289544179779973,4.113573023379129
3.1839518489575775,8.543909356512689,2.564136999973224
2.1753925973294166,10.245622418158968,-1.8075690746019888
7.931297537843108,16.943975700020527,5.127285204073274
4.548447399026928,4.398204422224755,8.376939266647872
5.1350564093758475,12.05878057112354,0.8879919915586826
2.1505036275730864,5.161852386431044,3.0698151972894316
3.9112345509496347,8.5842044026317,2.825972668959984
5.2218451794197325,13.266851790902098,2.598918851796654
2.6980128451553944,10.192840057286388,-2.5353539632375357
5.751396036691344,6.766765666212081,6.919435278686219
3.79872262016239,7.854088872220095,3.7878584499639003
4.416612500413446,12.038793246804028,-2.440345751777321
3.796586775541206,7.80890010484859,0.45376232091913415
8.704556369017876,10.649375768745925,4.543423248764516
4.973005550524132,10.13671551971144,1.959697210321353
2.8845781420882,8.04519895718255,1.7715413267984594
6.645089824206378,16.431832267975977,2.7188877268704257
2.5583127000579555,11.901757066954033,-2.3826187261512275
5.4177271900095105,3.9245722400271785,9.822313535352178
1.0806597522404489,10.559362944308283,-5.840716619977462
2.343627902203139,8.014640605694836,-2.6498802297144084
5.393722471738247,12.557300004388672,1.2171521561903733
6.476933159990821,7.622437784701898,6.955791464103865
5.342736562379941,9.655790675599302,3.2060092485092615
4.768703435223519,11.51496183694137,-2.0085812830834957
4.3977926088214225,12.597265582510364,-0.355077053794303
2.0429560192651453,6.3991107788326715,-1.3716477670424314
3.5603115832105825,8.996496292477154,2.0474287933269233
4.078722458080425,8.575164066517132,2.665366209703918
7.114244452437831,8.040012302278864,5.6335383875705105
5.687236579136923,15.296362720843291,-0.947399411889958
1.473919689274532,11.214945132882866,-5.228402341939635
5.64816793878959,6.217348136994865,6.0260895663782215
4.229835439167367,12.753585841164329,0.8499565506878779
3.6461559993880828,16.3664685910379,-5.465883084147721
6.2233525776817356,13.097395781653441,2.9229215926419605
7.061999044991902,5.441890102137959,7.988289068432621
6.862560238232398,8.547297781401246,5.121422661974208
3.3215649535547227,13.800733447559868,-2.8387115228916606
4.381575248297571,7.876991603143658,1.5056052666167337
5.662526862807128,11.331458284438686,1.7312955370828393
6.951090254244718,12.32390216028801,2.003087030282198
