Num1,Num2,Num3,Num4,Num5,Group,Cat1,Cat2,Cat3,Cat4,Cat5
54.96714153011233,68.13255171984412,18.47541556298362,0.11088439030351813,-15.460453852493172,A,No,High,D,Urban,X
48.61735698828815,61.37004742020207,21.614336972142297,0.018273570014693957,-37.60782027952916,A,No,Medium,B,Urban,Y
56.47688538100692,42.048705330806165,36.717536813288646,4.702539729329684,15.958725520959021,A,No,High,B,Rural,X
65.23029856408026,98.78637239136818,13.350210660124715,2.0063040645234915,67.02252230115722,A,Yes,High,D,Urban,X
47.658466252766644,64.51973374211984,24.151262458256326,0.6536964536005487,-93.75862348228723,A,No,Low,B,Rural,Y
47.6586304305082,31.350411256239504,16.499508520661347,0.5276069718451482,5.751303957370858,A,No,Low,B,Urban,X
65.79212815507391,19.160422535836336,20.376298995343888,0.6454896760003201,-8.006639778332017,A,Yes,High,D,Urban,X
57.67434729152909,23.75732252658988,38.06236243603747,2.2351742995974755,33.56700382252327,A,Yes,Medium,A,Rural,Y
45.30525614065048,32.136195554605735,22.09937956195529,1.6242735264427548,10.659831411884458,A,Yes,Medium,B,Rural,X
55.42560043585965,24.46132359336001,20.557344508081226,0.30721073266499943,-37.59846658694095,A,Yes,Low,D,Urban,X
45.365823071875376,26.79103216461752,10.176406263664862,0.2869393221825329,-15.952696783330907,A,No,Low,C,Urban,X
45.34270246429743,35.65856518244624,29.169591597597208,0.1553692367915092,-39.801292840174455,A,Yes,Low,A,Rural,X
52.41962271566034,25.603623576527934,27.736301830003526,1.6195506150502692,53.80035692992992,A,Yes,Low,C,Rural,X
30.86719755342202,90.70888821637827,59.24179927959949,2.1682556988355737,1.065582433597111,A,Yes,Low,B,Rural,X
32.75082167486967,17.221037109547797,17.22067819763663,0.4619219243303854,95.05953428765037,A,Yes,Low,A,Rural,X
44.377124707590276,57.20602506132292,22.411521153213116,0.03175112767742269,-3.0330406907310388,A,No,Low,D,Urban,X
39.87168879665576,46.935714429069535,22.752882527028145,0.12861736118540415,-35.42033834552314,A,Yes,Medium,B,Urban,Y
53.142473325952736,98.41407552177458,44.20008180535106,5.156482504256015,-75.68571963064136,A,No,Low,D,Urban,X
40.91975924478789,20.08350119512471,19.150948296623255,0.525282847955438,-90.15698381279725,A,Yes,Low,A,Urban,X
35.87696298664709,45.80700391411675,23.09256635409734,2.1994560649560304,-79.20679715027448,A,No,Medium,C,Urban,Y
64.65648768921554,97.2523389947832,27.219898133013942,1.469898758232057,13.356332550574171,A,No,Medium,B,Rural,X
47.74223699513465,87.89564133045822,22.04982271177412,0.7217537337439887,25.436251161496692,A,Yes,High,B,Rural,X
50.67528204687924,83.5364863854352,16.067252473415696,0.3454170284338553,-79.05953510160667,A,No,Low,D,Rural,X
35.75251813786543,33.211254434044584,22.1324530779565,0.19411513358565174,44.75191570380577,A,Yes,Low,A,Urban,X
44.556172754748175,25.379882865105923,34.35734674812952,1.4318184427192209,-24.153052584171974,A,No,Low,D,Rural,X
51.10922589709866,70.17788979319879,12.022048637233285,2.2350428375113767,7.339650599277468,A,No,Low,A,Urban,X
38.49006422577697,93.64383902148272,21.466312311408693,1.5488334503455634,80.61103141277121,A,No,High,B,Urban,Y
53.75698018345672,60.10866037125368,14.153183661540771,1.1334984415297087,44.84196579327659,A,Yes,Medium,A,Urban,Y
43.99361310081195,61.44514205229099,36.50770427938051,0.06428488096366355,-13.426532395291616,A,No,Medium,B,Rural,Y
47.083062502067236,35.19811842942558,9.378375380162662,5.186117294630331,-44.55961127076437,A,Yes,Low,A,Urban,Y
43.98293387770603,79.25436398727432,15.188507803999652,2.40454417326654,-107.59077006646524,A,No,Low,C,Urban,Y
68.52278184508938,26.833937370177104,24.25459144822075,0.5197093929564709,-35.957665962121006,A,No,Low,A,Rural,X
49.86502775262066,39.13113127638193,43.93722956755346,5.865810859075827,-10.55651194138472,A,No,High,C,Urban,X
39.422890710441,48.28927947547751,19.435958269394998,1.38150870670422,-49.358976357559186,A,No,High,A,Rural,X
58.22544912103189,55.68493408160095,15.216802373773914,1.3099282530672756,-6.562848354615236,A,No,Medium,A,Urban,X
37.791563500289776,31.816875917357223,51.44835735327315,2.067924942307522,3.842594147938411,A,No,Low,D,Rural,X
52.08863595004755,20.335314226528318,9.737584118682255,2.5051343007658153,-11.242799090403928,A,Yes,Low,D,Urban,Y
30.403298761202244,64.95580381974693,6.689887258058301,1.6027588361220744,-32.50012904117299,A,Yes,Low,B,Urban,Y
36.71813951101569,35.97674979162302,25.02830101082677,0.20561349297057743,8.432733598336384,A,Yes,Low,D,Rural,X
51.96861235869123,62.31143992803511,15.626573394857171,0.6193408384732624,22.097032478470453,A,No,High,A,Urban,X
57.38466579995411,23.89264437467821,12.053843737462547,3.9483772596363096,-54.5199538721423,A,Yes,Medium,D,Rural,X
51.7136828118997,53.30260916693357,28.62207358041571,0.3815945818064159,70.54661898731351,A,No,Medium,A,Urban,Y
48.843517176117594,57.93304892964273,22.689456764652505,0.6982216641190195,-4.929406614213087,A,Yes,High,C,Rural,Y
46.98896304410711,14.664118314018422,15.149396325072802,0.8486538400780965,0.9424811472423831,A,Yes,Low,A,Urban,X
35.214780096325725,40.294385037452855,10.58933963932252,0.8681348113849994,35.41072116282787,A,No,Medium,B,Urban,Y
42.801557916052914,22.09732092450768,31.06956318171075,1.4237617208283477,11.660806563175088,A,No,Medium,C,Urban,X
45.393612290402125,15.703747342549097,27.801795056211375,4.299053075670294,47.656831695662255,A,Yes,High,B,Rural,Y
60.57122226218916,99.09642091509507,19.1138283047996,0.41302308641127966,14.356208260091211,A,Yes,Low,B,Rural,Y
53.43618289568462,39.011846047725065,50.567976377358264,0.1943114070074285,-30.621868732021895,A,Yes,Medium,B,Rural,X
32.36959844637266,82.88870012691714,11.76298358896339,0.32997997784079713,18.07517626030508,A,Yes,Low,D,Rural,Y
53.24083969394795,32.917658928738746,9.367417218381185,3.269554621650828,-57.18631036603309,A,No,Medium,B,Rural,Y
46.149177195836835,71.33524500015363,14.211421397209723,1.5568861216143417,5.427985288826157,A,Yes,High,C,Urban,X
43.23077999694041,78.42050739007179,19.632905131720623,0.5051126668185275,-1.66149953222304,A,No,Low,A,Urban,Y
56.11676288840868,63.60748665470599,22.684224448165356,2.5387967816620804,-10.405842863626985,A,No,High,B,Urban,X
60.30999522495951,52.441856969514255,17.80326684491991,2.963920108799543,-6.426875571946537,A,Yes,Medium,C,Urban,Y
59.31280119116199,47.06568227325417,23.951422059101905,2.811222191971613,-94.09245227488195,A,No,High,B,Urban,X
41.607824767773614,41.39814398886958,10.742741185129132,3.768599314911348,-27.436245387048075,A,Yes,High,A,Rural,X
46.907876241487855,93.65762298230433,41.3421393087013,0.43601185862192315,4.642245057055735,A,No,High,C,Urban,Y
53.31263431403564,84.75574670089563,19.277226224406927,2.110002331234583,7.992819599870018,A,No,Medium,C,Rural,Y
59.75545127122359,96.85242195998613,35.11568566861308,0.9257785617781713,-51.38375704629791,A,Yes,Low,A,Urban,X
45.2082576215471,21.186750113699027,23.839948290898278,2.7677266306101775,63.28539204323502,A,No,High,C,Rural,Y
48.14341023336183,75.77807276832799,25.238651510877844,1.955638202902135,-43.30874241072503,A,No,Low,A,Rural,Y
38.93665025993972,94.45064111389341,26.705876641380627,2.2471631307983895,48.47286002633684,A,Yes,Medium,C,Rural,Y
38.037933759193294,26.310975954909413,25.1247717059763,1.6013762860263139,21.35971809358424,A,No,Low,C,Urban,X
58.125258223941984,15.984664063009975,27.698032448592897,0.29298029643591883,-32.31136549219015,A,No,High,A,Urban,X
63.56240028570823,76.70085843610532,39.03959021962311,1.181275536288307,88.76554463047557,A,Yes,High,A,Urban,X
49.27989878419666,61.70258018619207,22.159373389911188,6.266889892525418,-59.681841587824,A,Yes,High,C,Urban,Y
60.03532897892024,85.76458990824449,28.63133876105935,4.156199082011149,45.957708680500076,A,No,High,C,Rural,Y
53.61636025047634,22.579513896366056,19.20426045001858,0.06620016917637911,50.02911590214892,A,No,High,A,Rural,X
43.54880245394876,81.57405806739011,41.26681259173232,0.27015270172613237,-33.531010453832245,A,No,High,D,Rural,X
53.61395605508414,28.14645880429701,14.32210071818095,0.21187671022902788,69.62326500321645,A,Yes,Medium,A,Rural,Y
65.38036566465969,24.729034857913405,49.42568441242074,1.9418307810905804,-12.50232572994764,A,No,Medium,C,Urban,Y
49.64173960890049,24.783921813789366,19.68626185449586,2.5538546710437693,14.434681463992852,A,No,Medium,C,Rural,Y
65.64643655814007,83.3117248208244,9.821879006708814,0.3602655125250793,13.016091938561036,A,No,Low,C,Urban,Y
23.802548959102555,69.86774986265802,21.414156188275033,1.0573824207592935,-6.71543707352739,A,No,Low,A,Rural,X
58.21902504375224,57.07588822922074,14.288773675116767,2.7554776057167056,40.540413657989106,A,No,Medium,C,Rural,Y
50.870470682381715,42.29474357111523,30.579253061841978,1.9796454279707647,39.674436027610646,A,No,Low,D,Rural,Y
47.00992649534132,88.94804867317974,14.493322271502423,1.1721062174306924,-87.42659866190904,A,Yes,Low,B,Urban,X
50.91760776535502,45.32005966803718,16.069262462471315,1.3386697568550483,65.21701214390762,A,Yes,High,D,Urban,X
30.124310853991073,83.49394955244193,7.808630798010885,1.065014475102609,-83.12459940178371,A,No,High,A,Rural,Y
47.80328112162488,49.52214177131966,16.02014255837297,0.5297682750024308,51.627310217082865,A,No,Low,C,Rural,X
53.57112571511746,43.92499864824168,5.977846204918896,1.2486897112022333,56.33525684137916,A,Yes,Low,A,Rural,Y
64.77894044741517,51.64118071026458,9.097945222101554,1.7513904466452188,-54.54832151075991,A,Yes,Medium,B,Urban,Y
44.81729781726352,37.12400867477279,29.37686112993576,3.0991711126611787,-20.54071439772924,A,Yes,Low,A,Urban,X
41.91506397106812,77.2848442158626,29.752110758055316,1.5171032323122815,-55.285233424296784,A,No,High,C,Urban,X
44.982429564154636,55.24483510832312,24.846795261158313,2.147700569378289,-10.746051514436767,A,No,Low,B,Rural,Y
59.15402117702074,30.89914256321356,12.38532034828703,0.2616580057336857,-15.401714209287062,A,No,Medium,B,Urban,X
53.287511096596845,90.96171159471116,19.612052915993527,0.928611777999564,38.98302661346699,A,No,High,C,Rural,Y
44.70239796232961,44.55020992358903,20.049390022156675,0.014063148246684235,65.51543730598044,A,Yes,High,C,Urban,Y
55.13267433113356,58.919757500258974,11.255058312812913,0.42489550103680035,69.78419053949781,A,Yes,High,C,Rural,Y
50.9707754934804,91.58248998680922,42.593393150493796,1.9444705284169288,-28.108401328915107,A,Yes,High,A,Rural,X
59.68644990532889,66.18141963225929,31.1458542126019,7.207253161329208,-10.46109368722639,A,Yes,Low,D,Urban,Y
42.979469061226474,20.520823663752765,17.98463735299362,0.15667156456663917,-84.1719096110475,A,No,Medium,A,Rural,Y
46.723378534022316,94.58489112521276,20.35736818842593,0.769978885082129,-40.293503324809436,A,No,Low,A,Rural,Y
46.078918468678424,66.49372477642761,22.291187120689727,2.4146892283526222,48.24258165487288,A,Yes,Low,D,Rural,X
35.364850518678814,40.14150531913775,7.236463106190612,0.3423012918923456,80.77914117741159,A,Yes,High,C,Urban,Y
52.96120277064576,22.534486539704854,17.750457828428726,1.2148078685214236,-61.7174435939961,A,Yes,Medium,C,Rural,Y
52.610552721798896,81.46226703432664,14.282112440831693,1.9811605238522034,-29.62321295764471,A,Yes,High,D,Urban,Y
50.05113456642461,65.80654803356622,12.172630075760043,1.4356122557471487,-1.3202878479463496,A,Yes,Low,D,Urban,X
47.654128666248525,58.01149827786894,17.451923181624913,0.3124281009501751,14.008057940980317,A,No,Low,A,Rural,Y
35.84629257949586,90.45033247458619,49.34533652421754,0.658652055784486,-40.48017599608231,A,No,High,B,Urban,Y
45.79354677234641,80.97374901020777,27.672009934212074,2.2972700623409814,21.203052223204484,A,Yes,Low,D,Rural,X
46.572854834732304,23.650739175947606,15.095708605363752,1.2119165027942647,-23.691967353545806,A,Yes,Low,A,Urban,X
41.977227307783814,38.05498610159934,26.74349832899348,0.007865003751367464,-0.7226135439139552,A,Yes,High,B,Rural,Y
48.387142883339905,32.36402258330192,40.4342710340888,2.1468796002414354,27.314212400184978,A,No,Low,C,Urban,Y
54.040508568145384,76.95516633154092,31.890776863715928,0.053924815967331306,0.3211134905468908,A,No,Medium,C,Rural,Y
68.8618590121053,13.017919126220145,20.693407782974166,2.054060192029566,-21.81929452632843,A,No,High,A,Rural,X
51.74577812831839,61.29007163841849,14.53459414684351,0.3393736029778083,-5.480490196291542,A,Yes,Medium,A,Rural,X
52.57550390722764,78.62128171666215,28.477424677535428,4.757755079339679,-4.4181479602667695,A,No,Low,D,Rural,Y
49.25554084233833,88.90890730855745,24.452750212179968,0.6881582119344051,-18.5005514941064,A,Yes,Low,C,Urban,X
30.812287847009586,40.78735738443167,31.424775486069677,0.5938625164550345,-12.939803133355118,A,No,High,A,Urban,Y
49.73486124550783,83.91315742048116,27.59365626520456,0.24181741250267835,79.93235852523584,A,No,Low,C,Rural,Y
50.60230209941027,19.95685632596865,33.9461809639038,0.5470697795232858,28.045972397061934,A,No,High,C,Urban,X
74.63242112485287,86.18070625610663,15.36945954910786,3.139103418264958,-14.774015901458018,A,Yes,High,D,Rural,Y
48.076390352188774,21.473979609878416,38.81074079047453,8.413119346063585,34.84772022553678,A,Yes,High,B,Rural,X
53.015473423336125,45.755856150433054,22.17132533379059,0.6890336524031702,-16.690974487800496,A,No,High,D,Urban,X
49.65288230294757,81.75658292015983,56.69184857632225,0.8929710907655543,58.65623187933207,A,Yes,High,A,Urban,Y
38.31321962380468,23.49256846138964,14.23076387058633,1.9205840568673644,18.482109609904697,A,Yes,Medium,D,Rural,X
61.42822814515021,30.632625570937734,47.84573118968981,3.259913519194521,-5.365107200211441,A,Yes,High,D,Urban,Y
57.51933032686774,75.00273115537597,22.174775225042936,1.348576543017925,22.385846290513868,A,Yes,Medium,C,Rural,X
57.910319470430466,74.80328828914669,14.502064204025542,0.7452008991838972,-78.54380760342497,A,Yes,Low,D,Urban,Y
40.90612545205261,67.70328695967676,15.769174966688995,0.7981296647255058,-56.33837344549026,A,Yes,High,A,Urban,Y
64.02794310936099,72.455360002039,17.11279357238872,1.7842084031337664,-59.69625031995277,A,Yes,Low,B,Urban,Y
35.98148937207719,58.84519990128366,24.830754189950028,0.004835180028351938,7.147154738185338,A,No,High,D,Urban,X
55.868570938002705,32.66191530162575,26.08649491010383,1.4497558783388778,86.62574997425459,A,Yes,Medium,D,Urban,Y
71.90455625809979,41.11263941535275,15.076692345403924,0.6589044175946244,111.56500730963161,A,Yes,Medium,B,Rural,X
