X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,y
54.96714153011233,33.78494308322676,13.907127956933724,0.8179662649018371,9.964434969935702,29.274281626581363,-16.204815980092537,0.049308331520222654,0.5960435954776472,0.05647192076647223,19.216793120240737
48.61735698828815,25.389173379111874,66.98362380346201,2.1140531943209084,22.80298077042533,23.045523035813414,-12.188840606313184,0.7688396759688971,0.10745055262890812,0.5664678186813674,55.66058361308721
56.47688538100692,34.3480296005283,95.62630079859913,0.4899373685572004,31.61081373136747,28.744773166579424,-14.802743276657056,-0.6082265074447593,0.016912799921607324,1.2309459421440556,39.194958812208505
65.23029856408026,36.778189294024756,64.14506381316981,0.2290463027295547,-20.301883836557373,34.25583730726504,-11.78138701132005,0.3631156277445234,0.9095644273803012,1.9804338261710686,23.214895239513684
47.658466252766644,32.067174516118506,83.72699734841112,1.4938121780823403,-16.217150224206765,23.762007996975896,-13.615689320290208,0.31110999114319526,0.2696300087671828,1.6295082861616241,35.20038947362703
47.6586304305082,39.38397906279033,89.5785817013567,2.0982897279418773,-25.151557178292325,24.73879703953637,-15.486966465714087,-1.8896492920961532,0.8196770027804591,2.7145276272980667,23.17598649031325
65.79212815507391,26.131054004482134,30.527179475403923,0.1272828913177061,-4.680397182139624,31.863204789761813,-9.851699522033362,2.01527511046064,0.9993503004722002,0.6563608245050874,61.93987223041487
57.67434729152909,23.776726483442914,29.0840355917404,0.32912546196976233,9.327167488926683,28.44424047890835,-9.314092814053394,1.2906444609225471,0.21143125799891116,1.6646006118049965,59.96846508307528
45.30525614065048,21.106398755478608,64.98828899658926,0.18374224087300217,19.746690331782037,22.24090920856456,-8.558724693280434,-0.39719531614598763,0.2651707411833556,0.18454253940486373,56.61763152130737
55.42560043585965,37.480221557445915,46.99256228260342,0.5131450338672674,-1.5190204728504553,26.219643524849346,-16.785029268377233,-1.1022697404558555,0.6628597876346657,1.0677297467383546,29.863424276117886
45.365823071875376,33.27182828177029,85.58751725800484,0.7181704175042546,-6.396950465096879,22.329363209706123,-11.1323399902893,0.34756161380355205,0.9654486346006212,2.77387579993001,44.136647102541026
45.34270246429743,29.722076645447725,91.002081105821,1.6579328333805872,3.0351598449748076,19.57411463442122,-9.178035692722263,0.08669769941439659,0.9158143481907439,2.3644281921484147,25.680826929163857
52.41962271566034,31.399843131599102,41.807924137244626,1.2637275906426018,-16.70285803260046,25.22750386354596,-15.083925293823672,0.3556689485632294,0.5028755200655849,9.343204928369175,38.41794319623959
30.86719755342202,24.372554763508116,31.318350307703387,1.1640367384187171,41.790774433895464,14.863847789971668,-11.285064791732816,0.19157739619408962,0.7951102825267247,0.6511587128538595,18.21657552879724
32.75082167486967,42.228759898084135,80.24729637194757,0.5213320456883651,-32.153220542361176,15.863051332444075,-17.311219472799166,0.5062409893059261,0.13574585309990106,1.3790646407894447,-18.65272123308189
44.377124707590276,30.646105909876137,34.73254319933225,2.21000381404117,3.694811577914489,21.70556746205358,-13.705249056315743,1.4473056993918065,0.9774381842040123,0.7995538742621934,5.664532114608928
39.87168879665576,30.546973973024464,84.03528866623105,0.7647718128527113,40.47212438459279,19.812315998607623,-11.459841259025989,0.5681032051286461,0.9643532340359865,1.161792130028278,21.46475058404802
53.142473325952736,33.628833119493464,48.13644282838865,4.641890899913869,0.13599689119995537,27.530119699148496,-14.543941551407306,-1.0496554989099411,0.16372895787917097,3.889123934693071,25.281562173305858
40.91975924478789,32.40504615868357,70.07949093623235,1.2066124524117272,-3.800780700029889,22.20891377065899,-9.714434361763523,1.3625628527124518,0.2994231248031066,2.305349829424969,30.127588465708715
35.87696298664709,31.119420121395656,18.598178245120135,0.1619734286172303,-7.148908456208543,16.63895103962701,-10.661945157042869,1.6406145634882872,0.10015499750676693,4.281633142872678,-3.9893301261955934
64.65648768921554,26.04762772277344,66.14733922089157,1.3530719334129064,-3.6078336352481566,29.92184213382948,-10.100190043161055,3.152056734512085,0.2717175988981797,0.4550841923195553,61.17019267173186
47.74223699513465,32.35734178567998,50.65909108635062,0.47183603630353227,27.456969493530604,21.78702967308112,-11.402457319292393,-1.123494033239598,0.8159557894152066,4.132831380741243,20.98006188030161
50.67528204687924,39.410122482375165,62.79476168579267,1.3912858368298637,-44.23723822659014,24.363235181049767,-14.105198356414103,0.24288201315027502,0.37831560716525947,0.12324507176324896,32.21742995284845
35.75251813786543,36.72710023077489,25.12127869703771,0.08662188608345318,30.66867402592651,17.172416433299695,-15.53676132439732,-2.0820987031889877,0.08839696714675838,4.389242984476584,-7.158605901870793
44.556172754748175,37.965933133196984,76.31863704497638,0.23067382855094581,-28.4791430490029,20.738094244979173,-16.410699120091742,0.5531491563792091,0.34222552477890456,0.7981922050856397,17.005473725652095
51.10922589709866,27.443921617844072,87.65173697889057,2.3233428612217564,-5.3330465846882955,22.962379620049543,-10.860354052683158,-0.5482002981667726,0.9813833342412801,0.7554692536605245,51.971461716616496
38.49006422577697,25.051975898707095,29.506582008169808,0.3092502519681419,-8.584888405973237,18.332790457940106,-8.728336172735922,1.9234457948249533,0.6296835952592029,1.4352427984645315,34.40372248696744
